step,total_steps,episode,duration,episode_steps,steps_per_second,episode_reward,mean_reward,mean_action,loss,mae,mean_q,mean_eps
1156857,6000000,1658,17.869,771,43,13.000,0.017,2.559,0.012025,1.866242,2.249019,0.768706
1157886,6000000,1659,25.413,1029,40,19.000,0.018,2.680,0.010576,1.862789,2.247087,0.768526
1158294,6000000,1660,9.370,408,44,8.000,0.020,2.569,0.009438,1.838861,2.216199,0.768382
1158666,6000000,1661,8.392,372,44,6.000,0.016,2.796,0.011184,1.854772,2.235130,0.768304
1159399,6000000,1662,16.045,733,46,12.000,0.016,2.413,0.008523,1.863743,2.248619,0.768194
1160062,6000000,1663,15.097,663,44,14.000,0.021,2.339,0.011189,1.864879,2.248102,0.768054
1160796,6000000,1664,17.175,734,43,14.000,0.019,2.278,0.012885,1.869787,2.256200,0.767914
1162075,6000000,1665,30.298,1279,42,21.000,0.016,2.316,0.010492,1.867522,2.251795,0.767713
1162868,6000000,1666,18.519,793,43,14.000,0.018,2.492,0.011086,1.872455,2.255661,0.767506
1163426,6000000,1667,12.073,558,46,10.000,0.018,2.378,0.011140,1.858496,2.239741,0.767371
1164366,6000000,1668,20.938,940,45,14.000,0.015,2.379,0.008872,1.860793,2.242413,0.767221
1164747,6000000,1669,9.001,381,42,7.000,0.018,2.580,0.010426,1.850488,2.229994,0.767089
1165673,6000000,1670,21.950,926,42,13.000,0.014,2.432,0.011236,1.877548,2.263935,0.766958
1167201,6000000,1671,34.846,1528,44,28.000,0.018,2.410,0.011573,1.881870,2.268780,0.766712
1167916,6000000,1672,15.449,715,46,15.000,0.021,2.541,0.011253,1.886174,2.273844,0.766488
1168551,6000000,1673,14.580,635,44,11.000,0.017,2.548,0.012328,1.889398,2.276494,0.766354
1169678,6000000,1674,26.349,1127,43,23.000,0.020,2.395,0.010119,1.890346,2.278526,0.766177
1170441,6000000,1675,18.629,763,41,17.000,0.022,2.537,0.012454,1.884424,2.268844,0.765988
1171292,6000000,1676,20.878,851,41,14.000,0.016,2.407,0.010307,1.877339,2.262217,0.765827
1172088,6000000,1677,19.204,796,41,11.000,0.014,2.599,0.011347,1.884038,2.270536,0.765662
1173015,6000000,1678,22.306,927,42,17.000,0.018,2.491,0.009825,1.878570,2.264464,0.765490
1174019,6000000,1679,24.219,1004,41,21.000,0.021,2.584,0.010835,1.878171,2.263992,0.765297
1174449,6000000,1680,9.991,430,43,5.000,0.012,2.523,0.011851,1.872658,2.256493,0.765153
1175125,6000000,1681,16.182,676,42,13.000,0.019,2.562,0.009768,1.877387,2.262288,0.765042
1175667,6000000,1682,12.571,542,43,9.000,0.017,2.330,0.010968,1.897783,2.286718,0.764921
1176384,6000000,1683,17.237,717,42,8.000,0.011,2.543,0.012614,1.917021,2.309837,0.764795
1177047,6000000,1684,15.739,663,42,11.000,0.017,2.401,0.011540,1.884231,2.270422,0.764657
1177949,6000000,1685,22.645,902,40,19.000,0.021,2.563,0.011448,1.904992,2.295390,0.764500
1178605,6000000,1686,14.437,656,45,13.000,0.020,2.367,0.011447,1.889271,2.276879,0.764344
1179138,6000000,1687,11.100,533,48,8.000,0.015,2.477,0.010134,1.898585,2.287651,0.764226
1179772,6000000,1688,13.733,634,46,10.000,0.016,2.576,0.009869,1.899931,2.291572,0.764109
1180272,6000000,1689,11.056,500,45,5.000,0.010,2.250,0.010942,1.914912,2.307200,0.763996
1180933,6000000,1690,14.677,661,45,10.000,0.015,2.369,0.011599,1.908138,2.298946,0.763880
1181744,6000000,1691,17.485,811,46,12.000,0.015,2.286,0.011081,1.910343,2.300304,0.763732
1182378,6000000,1692,13.844,634,46,12.000,0.019,2.476,0.012729,1.917549,2.309278,0.763588
1183063,6000000,1693,15.964,685,43,8.000,0.012,2.625,0.012149,1.894620,2.282935,0.763456
1183718,6000000,1694,15.249,655,43,8.000,0.012,2.235,0.010792,1.919022,2.312498,0.763322
1184887,6000000,1695,27.544,1169,42,21.000,0.018,2.399,0.013067,1.907839,2.298410,0.763140
1185285,6000000,1696,10.642,398,37,5.000,0.013,2.327,0.013825,1.912459,2.304581,0.762983
1185832,6000000,1697,14.233,547,38,8.000,0.015,2.647,0.012399,1.928935,2.324251,0.762888
1186520,6000000,1698,15.756,688,44,11.000,0.016,2.455,0.010910,1.906704,2.298074,0.762765
1187376,6000000,1699,20.064,856,43,21.000,0.025,2.502,0.010444,1.927883,2.322458,0.762611
1187902,6000000,1700,12.799,526,41,8.000,0.015,2.435,0.013363,1.922251,2.315113,0.762472
1188553,6000000,1701,15.221,651,43,10.000,0.015,2.404,0.011643,1.934266,2.330197,0.762354
1189309,6000000,1702,17.165,756,44,13.000,0.017,2.618,0.011012,1.933163,2.330379,0.762214
1189921,6000000,1703,13.630,612,45,9.000,0.015,2.464,0.012803,1.936251,2.334782,0.762077
1190842,6000000,1704,20.662,921,45,18.000,0.020,2.470,0.012733,1.936215,2.331375,0.761924
1191482,6000000,1705,15.515,640,41,8.000,0.013,2.386,0.010522,1.922810,2.318480,0.761768
1192008,6000000,1706,13.183,526,40,10.000,0.019,2.409,0.008401,1.950325,2.349934,0.761651
1192539,6000000,1707,12.477,531,43,8.000,0.015,2.454,0.011478,1.933430,2.327763,0.761546
1193024,6000000,1708,11.661,485,42,5.000,0.010,2.722,0.010222,1.939923,2.335788,0.761444
1193800,6000000,1709,17.352,776,45,17.000,0.022,2.530,0.010575,1.934224,2.330246,0.761318
1194783,6000000,1710,21.175,983,46,22.000,0.022,2.518,0.010812,1.928742,2.323851,0.761142
1195609,6000000,1711,18.984,826,44,14.000,0.017,2.522,0.011108,1.923524,2.317158,0.760961
1196248,6000000,1712,15.101,639,42,12.000,0.019,2.515,0.009993,1.930170,2.324930,0.760814
1196674,6000000,1713,9.935,426,43,6.000,0.014,2.502,0.013201,1.928074,2.323071,0.760708
1197463,6000000,1714,18.024,789,44,17.000,0.022,2.560,0.010875,1.929563,2.325581,0.760586
1198052,6000000,1715,13.747,589,43,9.000,0.015,2.547,0.011430,1.918235,2.310114,0.760449
1198794,6000000,1716,16.647,742,45,9.000,0.012,2.484,0.010352,1.914889,2.305439,0.760316
1199547,6000000,1717,18.992,753,40,12.000,0.016,2.368,0.011934,1.914894,2.305709,0.760166
1200520,6000000,1718,24.765,973,39,21.000,0.022,2.482,0.011536,1.931975,2.327447,0.759994
1201206,6000000,1719,17.470,686,39,12.000,0.017,2.512,0.011133,1.929938,2.324008,0.759828
1201655,6000000,1720,9.772,449,46,7.000,0.016,2.510,0.011937,1.955552,2.355304,0.759714
1202606,6000000,1721,20.763,951,46,15.000,0.016,2.407,0.012080,1.942236,2.338944,0.759574
1203252,6000000,1722,14.326,646,45,10.000,0.015,2.390,0.010761,1.938860,2.334443,0.759414
1203735,6000000,1723,11.213,483,43,10.000,0.021,2.424,0.012614,1.934363,2.329160,0.759302
1205170,6000000,1724,32.895,1435,44,21.000,0.015,2.547,0.011228,1.933300,2.329512,0.759110
1206375,6000000,1725,30.043,1205,40,24.000,0.020,2.484,0.010653,1.935924,2.333626,0.758846
1207469,6000000,1726,25.186,1094,43,18.000,0.016,2.311,0.010623,1.950341,2.349225,0.758616
1207958,6000000,1727,11.530,489,42,10.000,0.020,2.914,0.012225,1.949160,2.350015,0.758457
1208889,6000000,1728,22.811,931,41,14.000,0.015,2.402,0.009190,1.926280,2.321925,0.758315
1209302,6000000,1729,8.962,413,46,6.000,0.015,2.225,0.012472,1.917657,2.312108,0.758181
1209947,6000000,1730,13.583,645,47,9.000,0.014,2.440,0.012764,1.937507,2.333694,0.758075
1210879,6000000,1731,21.646,932,43,18.000,0.019,2.339,0.009915,1.948478,2.348783,0.757918
1211258,6000000,1732,9.421,379,40,7.000,0.018,2.565,0.012845,1.939044,2.336083,0.757786
1212058,6000000,1733,18.283,800,44,12.000,0.015,2.509,0.011876,1.932391,2.328788,0.757668
1212829,6000000,1734,18.136,771,43,12.000,0.016,2.435,0.009213,1.926679,2.321963,0.757511
1213479,6000000,1735,14.888,650,44,15.000,0.023,2.388,0.011522,1.926907,2.320409,0.757369
1214115,6000000,1736,15.473,636,41,12.000,0.019,2.712,0.011999,1.912567,2.304829,0.757241
1215016,6000000,1737,22.116,901,41,20.000,0.022,2.434,0.009425,1.935241,2.331972,0.757087
1215976,6000000,1738,23.649,960,41,16.000,0.017,2.370,0.010807,1.941188,2.337927,0.756901
1216642,6000000,1739,16.362,666,41,9.000,0.014,2.338,0.012004,1.949395,2.349743,0.756738
1217356,6000000,1740,16.860,714,42,14.000,0.020,2.489,0.010773,1.961160,2.365996,0.756600
1217803,6000000,1741,9.966,447,45,8.000,0.018,2.620,0.012528,1.949357,2.347923,0.756484
1218920,6000000,1742,29.358,1117,38,13.000,0.012,2.455,0.011483,1.952124,2.353547,0.756328
1219712,6000000,1743,18.961,792,42,14.000,0.018,2.462,0.010746,1.955702,2.358014,0.756137
1220305,6000000,1744,13.333,593,44,7.000,0.012,2.538,0.010854,1.952305,2.354953,0.755998
1220896,6000000,1745,13.144,591,45,10.000,0.017,2.531,0.011773,1.973297,2.377769,0.755880
1221520,6000000,1746,14.092,624,44,11.000,0.018,2.720,0.010570,1.966562,2.370164,0.755759
1222247,6000000,1747,17.137,727,42,13.000,0.018,2.697,0.010717,1.953554,2.354776,0.755624
1222623,6000000,1748,8.480,376,44,4.000,0.011,2.527,0.011515,1.973074,2.378965,0.755513
1223124,6000000,1749,11.214,501,45,7.000,0.014,2.208,0.009910,1.952756,2.353381,0.755426
1223618,6000000,1750,11.176,494,44,9.000,0.018,2.460,0.012377,1.956293,2.356380,0.755326
1224164,6000000,1751,12.709,546,43,10.000,0.018,2.610,0.011975,1.952635,2.352780,0.755222
1225131,6000000,1752,20.664,967,47,13.000,0.013,2.316,0.010218,1.960667,2.362861,0.755071
1225795,6000000,1753,14.405,664,46,11.000,0.017,2.396,0.008746,1.969562,2.373693,0.754908
1226553,6000000,1754,16.105,758,47,9.000,0.012,2.549,0.011653,1.981261,2.387677,0.754765
1226909,6000000,1755,7.731,356,46,6.000,0.017,2.508,0.012331,1.963374,2.367629,0.754654
1227836,6000000,1756,21.318,927,43,15.000,0.016,2.627,0.011504,1.961731,2.364249,0.754526
1228654,6000000,1757,17.735,818,46,13.000,0.016,2.361,0.013045,1.964472,2.367175,0.754351
1229222,6000000,1758,12.613,568,45,8.000,0.014,2.699,0.012166,1.970105,2.375061,0.754212
1229707,6000000,1759,10.375,485,47,5.000,0.010,2.724,0.013302,1.986414,2.395321,0.754107
1230395,6000000,1760,17.097,688,40,12.000,0.017,2.276,0.011337,1.974821,2.380213,0.753990
1231103,6000000,1761,18.279,708,39,12.000,0.017,2.645,0.012966,1.978641,2.380803,0.753850
1231660,6000000,1762,14.285,557,39,11.000,0.020,2.504,0.009111,1.973741,2.376334,0.753724
1232289,6000000,1763,16.528,629,38,11.000,0.017,2.401,0.011447,1.970430,2.372914,0.753605
1232977,6000000,1764,17.105,688,40,10.000,0.015,2.388,0.010920,1.970586,2.373774,0.753473
1233305,6000000,1765,8.342,328,39,6.000,0.018,2.713,0.012696,1.976416,2.380665,0.753372
1234072,6000000,1766,21.555,767,36,14.000,0.018,2.551,0.010975,1.958183,2.358356,0.753262
1235017,6000000,1767,22.110,945,43,16.000,0.017,2.425,0.010742,1.958382,2.358854,0.753091
1235876,6000000,1768,22.766,859,38,17.000,0.020,2.441,0.011337,1.969314,2.373239,0.752911
1236447,6000000,1769,14.716,571,39,6.000,0.011,2.345,0.011006,1.981196,2.385620,0.752768
1237060,6000000,1770,15.819,613,39,7.000,0.011,2.219,0.011108,1.979289,2.383188,0.752650
1237854,6000000,1771,18.484,794,43,14.000,0.018,2.228,0.011400,1.963381,2.364306,0.752509
1238748,6000000,1772,19.760,894,45,16.000,0.018,2.315,0.010475,1.966722,2.369522,0.752340
1239706,6000000,1773,19.975,958,48,19.000,0.020,2.331,0.012057,1.979743,2.384635,0.752155
1240426,6000000,1774,14.524,720,50,12.000,0.017,2.501,0.010258,1.988210,2.395768,0.751987
1241141,6000000,1775,15.152,715,47,11.000,0.015,2.421,0.010790,1.986987,2.393754,0.751843
1241643,6000000,1776,11.185,502,45,9.000,0.018,2.309,0.008610,1.974008,2.378757,0.751722
1242265,6000000,1777,13.067,622,48,11.000,0.018,2.526,0.010876,1.991629,2.400015,0.751609
1243226,6000000,1778,20.259,961,47,16.000,0.017,2.668,0.010882,1.988598,2.394811,0.751451
1244152,6000000,1779,19.619,926,47,19.000,0.021,2.441,0.010100,1.979398,2.385060,0.751262
1244660,6000000,1780,11.356,508,45,8.000,0.016,2.435,0.012400,1.966685,2.370280,0.751119
1245202,6000000,1781,11.438,542,47,6.000,0.011,2.598,0.012288,1.986121,2.394319,0.751014
1245756,6000000,1782,11.866,554,47,10.000,0.018,2.682,0.012155,2.020005,2.432538,0.750904
1246566,6000000,1783,17.861,810,45,14.000,0.017,2.396,0.010809,2.004300,2.414439,0.750768
1247360,6000000,1784,19.116,794,42,10.000,0.013,2.579,0.011436,2.002609,2.411081,0.750608
1247755,6000000,1785,10.019,395,39,8.000,0.020,2.339,0.013242,2.003691,2.411182,0.750489
1248653,6000000,1786,19.669,898,46,17.000,0.019,2.427,0.011719,2.010911,2.422866,0.750359
1249137,6000000,1787,10.145,484,48,7.000,0.014,2.481,0.011190,1.989798,2.394623,0.750221
1249683,6000000,1788,11.754,546,46,4.000,0.007,2.667,0.011605,2.010031,2.419475,0.750118
1250582,6000000,1789,19.423,899,46,20.000,0.022,2.392,0.012978,2.001884,2.411377,0.749974
1251306,6000000,1790,14.864,724,49,11.000,0.015,2.530,0.009770,1.996890,2.405006,0.749811
1251874,6000000,1791,11.978,568,47,10.000,0.018,2.329,0.012726,2.004485,2.413746,0.749682
1252405,6000000,1792,12.150,531,44,10.000,0.019,2.559,0.010397,2.021429,2.435823,0.749572
1252960,6000000,1793,12.467,555,45,11.000,0.020,2.277,0.012091,1.991718,2.399631,0.749464
1253651,6000000,1794,15.200,691,45,13.000,0.019,2.421,0.010809,1.996017,2.404003,0.749339
1254464,6000000,1795,17.618,813,46,12.000,0.015,2.514,0.011267,1.996312,2.404228,0.749189
1255254,6000000,1796,17.753,790,44,12.000,0.015,2.465,0.012270,1.998309,2.406426,0.749028
1256004,6000000,1797,16.843,750,45,11.000,0.015,2.505,0.012659,2.005314,2.415633,0.748874
1256489,6000000,1798,9.759,485,50,8.000,0.016,2.722,0.010046,1.969043,2.373822,0.748751
1256860,6000000,1799,7.547,371,49,6.000,0.016,2.601,0.015232,1.976029,2.380038,0.748665
1257362,6000000,1800,10.387,502,48,7.000,0.014,2.510,0.010656,1.991362,2.401315,0.748578
1258134,6000000,1801,17.668,772,44,14.000,0.018,2.466,0.010376,1.982486,2.389105,0.748450
1258595,6000000,1802,9.833,461,47,8.000,0.017,2.384,0.009464,1.983102,2.392293,0.748327
1259165,6000000,1803,12.054,570,47,7.000,0.012,2.389,0.010512,1.986628,2.394619,0.748224
1259713,6000000,1804,11.155,548,49,10.000,0.018,2.224,0.010191,2.004476,2.415781,0.748112
1260472,6000000,1805,15.868,759,48,8.000,0.011,2.358,0.010203,1.984878,2.393341,0.747982
1261099,6000000,1806,12.815,627,49,11.000,0.018,2.632,0.011340,2.020095,2.434077,0.747843
1261543,6000000,1807,9.633,444,46,7.000,0.016,2.180,0.011555,1.986285,2.392603,0.747736
1262309,6000000,1808,16.967,766,45,11.000,0.014,2.458,0.013182,1.989342,2.396801,0.747615
1263248,6000000,1809,22.227,939,42,15.000,0.016,2.435,0.013829,2.008066,2.418661,0.747444
1264329,6000000,1810,29.208,1081,37,19.000,0.018,2.541,0.011511,2.002282,2.413882,0.747242
1264956,6000000,1811,13.015,627,48,10.000,0.016,2.585,0.009974,1.993685,2.400990,0.747072
1265708,6000000,1812,16.056,752,47,17.000,0.023,2.320,0.011728,1.988027,2.394216,0.746934
1266330,6000000,1813,13.550,622,46,10.000,0.016,2.471,0.011065,1.984802,2.389656,0.746796
1267026,6000000,1814,15.136,696,46,13.000,0.019,2.414,0.011392,2.005493,2.414917,0.746664
1267674,6000000,1815,14.240,648,46,12.000,0.019,2.520,0.011457,1.996475,2.405167,0.746530
1268307,6000000,1816,14.029,633,45,8.000,0.013,2.469,0.012365,1.999162,2.409521,0.746402
1269219,6000000,1817,24.343,912,37,19.000,0.021,2.477,0.009947,1.994866,2.403076,0.746248
1269814,6000000,1818,14.193,595,42,12.000,0.020,2.425,0.010896,1.979629,2.388169,0.746097
1270502,6000000,1819,15.233,688,45,15.000,0.022,2.488,0.010814,2.024692,2.439957,0.745968
1271174,6000000,1820,15.135,672,44,12.000,0.018,2.756,0.011880,2.013142,2.424820,0.745832
1271823,6000000,1821,14.639,649,44,11.000,0.017,2.587,0.010280,2.019665,2.433512,0.745700
1272610,6000000,1822,16.667,787,47,12.000,0.015,2.625,0.010383,2.028980,2.446443,0.745557
1273194,6000000,1823,11.926,584,49,12.000,0.021,2.485,0.009450,2.019472,2.434441,0.745420
1273824,6000000,1824,13.011,630,48,10.000,0.016,2.548,0.011040,2.019355,2.432596,0.745298
1274690,6000000,1825,18.896,866,46,11.000,0.013,2.430,0.010787,2.030543,2.445972,0.745149
1275623,6000000,1826,19.711,933,47,21.000,0.023,2.552,0.011579,2.015946,2.428161,0.744969
1276343,6000000,1827,15.213,720,47,12.000,0.017,2.442,0.010664,2.035647,2.453135,0.744804
1277161,6000000,1828,18.359,818,45,12.000,0.015,2.358,0.011947,2.044157,2.462030,0.744650
1277794,6000000,1829,14.657,633,43,12.000,0.019,2.444,0.011295,2.019871,2.434251,0.744504
1278746,6000000,1830,23.098,952,41,14.000,0.015,2.357,0.010283,2.013814,2.426052,0.744346
1279385,6000000,1831,15.786,639,40,12.000,0.019,2.423,0.011499,2.016908,2.429789,0.744187
1280357,6000000,1832,23.729,972,41,20.000,0.021,2.526,0.011098,2.034829,2.451895,0.744026
1281327,6000000,1833,20.856,970,47,19.000,0.020,2.422,0.010517,2.020591,2.434809,0.743832
1282180,6000000,1834,18.447,853,46,18.000,0.021,2.457,0.012402,2.043589,2.462013,0.743650
1282765,6000000,1835,12.778,585,46,7.000,0.012,2.680,0.010052,2.026271,2.444870,0.743506
1283571,6000000,1836,16.599,806,49,15.000,0.019,2.432,0.013243,2.026885,2.441245,0.743366
1284530,6000000,1837,20.714,959,46,15.000,0.016,2.250,0.011666,2.038107,2.456649,0.743190
1285202,6000000,1838,14.968,672,45,12.000,0.018,2.345,0.011627,2.028835,2.444823,0.743027
1286257,6000000,1839,23.790,1055,44,21.000,0.020,2.479,0.010920,2.012413,2.425367,0.742854
1286809,6000000,1840,12.582,552,44,8.000,0.014,2.576,0.010022,2.012786,2.425200,0.742693
1287524,6000000,1841,15.719,715,45,12.000,0.017,2.471,0.010844,2.018382,2.434203,0.742567
1288264,6000000,1842,16.854,740,44,13.000,0.018,2.493,0.011259,2.009800,2.421892,0.742422
1288638,6000000,1843,7.585,374,49,8.000,0.021,2.519,0.010497,2.010061,2.423588,0.742310
1289402,6000000,1844,15.451,764,49,13.000,0.017,2.270,0.011316,2.013040,2.425575,0.742196
1290296,6000000,1845,20.148,894,44,12.000,0.013,2.348,0.010135,2.017016,2.433340,0.742030
1290697,6000000,1846,9.279,401,43,9.000,0.022,2.454,0.014114,2.036490,2.453528,0.741901
1291634,6000000,1847,20.655,937,45,22.000,0.023,2.410,0.011543,2.017413,2.432011,0.741767
1292334,6000000,1848,14.728,700,48,14.000,0.020,2.433,0.011214,2.016031,2.429863,0.741603
1293529,6000000,1849,25.153,1195,48,17.000,0.014,2.697,0.011270,2.019806,2.435467,0.741414
1294091,6000000,1850,11.539,562,49,3.000,0.005,2.548,0.011505,2.011234,2.424535,0.741238
1294634,6000000,1851,11.937,543,45,6.000,0.011,2.486,0.011648,2.033678,2.449433,0.741128
1295132,6000000,1852,11.348,498,44,7.000,0.014,2.606,0.013950,2.024342,2.441189,0.741024
1295640,6000000,1853,11.760,508,43,8.000,0.016,2.480,0.011895,2.009064,2.423366,0.740923
1296240,6000000,1854,14.066,600,43,9.000,0.015,2.363,0.010838,2.012440,2.428928,0.740812
1297023,6000000,1855,17.549,783,45,17.000,0.022,2.503,0.012315,2.008539,2.421551,0.740674
1297956,6000000,1856,20.461,933,46,15.000,0.016,2.580,0.011629,2.013142,2.426354,0.740502
1298724,6000000,1857,18.229,768,42,11.000,0.014,2.451,0.011505,2.021623,2.435501,0.740332
1300217,6000000,1858,31.994,1493,47,35.000,0.023,2.449,0.011848,2.001185,2.411111,0.740106
1300638,6000000,1859,8.973,421,47,6.000,0.014,2.390,0.011324,2.021490,2.435565,0.739914
1301633,6000000,1860,23.069,995,43,13.000,0.013,2.590,0.009928,2.013129,2.426925,0.739773
1302322,6000000,1861,15.468,689,45,12.000,0.017,2.145,0.012269,2.023130,2.437531,0.739604
1303107,6000000,1862,17.105,785,46,12.000,0.015,2.410,0.010466,2.006222,2.418421,0.739457
1303989,6000000,1863,19.646,882,45,17.000,0.019,2.526,0.011882,2.020004,2.433609,0.739290
1305051,6000000,1864,23.289,1062,46,22.000,0.021,2.521,0.010539,2.021972,2.436064,0.739096
1305456,6000000,1865,8.213,405,49,5.000,0.012,2.709,0.011602,2.019241,2.433619,0.738950
1306457,6000000,1866,21.143,1001,47,21.000,0.021,2.408,0.012077,2.011461,2.425899,0.738809
1307161,6000000,1867,15.299,704,46,14.000,0.020,2.520,0.013628,2.013091,2.425697,0.738638
1308299,6000000,1868,24.314,1138,47,20.000,0.018,2.359,0.010591,2.022928,2.436730,0.738454
1308809,6000000,1869,11.457,510,45,10.000,0.020,2.567,0.013190,2.012360,2.424464,0.738289
1309581,6000000,1870,17.586,772,44,13.000,0.017,2.451,0.010349,2.003494,2.413856,0.738161
1310428,6000000,1871,18.602,847,46,17.000,0.020,2.502,0.011138,2.027095,2.442659,0.737999
1311051,6000000,1872,13.880,623,45,8.000,0.013,2.358,0.013709,2.000893,2.411109,0.737852
1311836,6000000,1873,18.217,785,43,12.000,0.015,2.521,0.012843,2.013760,2.426813,0.737712
1312280,6000000,1874,11.497,444,39,7.000,0.016,2.329,0.011614,2.014326,2.428748,0.737589
1313140,6000000,1875,20.010,860,43,13.000,0.015,2.364,0.011158,2.012622,2.424439,0.737458
1313943,6000000,1876,16.843,803,48,12.000,0.015,2.604,0.012873,2.025100,2.439957,0.737292
1314520,6000000,1877,12.259,577,47,10.000,0.017,2.416,0.013175,2.027889,2.443586,0.737154
1315105,6000000,1878,13.322,585,44,9.000,0.015,2.436,0.012252,2.038135,2.455625,0.737038
1315577,6000000,1879,10.336,472,46,9.000,0.019,2.604,0.010270,2.017150,2.429805,0.736932
1316106,6000000,1880,10.899,529,49,8.000,0.015,2.096,0.009236,2.026863,2.442236,0.736832
1317264,6000000,1881,25.517,1158,45,20.000,0.017,2.522,0.011410,2.032887,2.448552,0.736663
1317605,6000000,1882,8.551,341,40,5.000,0.015,2.540,0.010515,2.016034,2.427470,0.736513
1318263,6000000,1883,15.967,658,41,9.000,0.014,2.552,0.011144,2.042470,2.461105,0.736413
1318760,6000000,1884,10.882,497,46,9.000,0.018,2.447,0.011715,2.020981,2.436346,0.736298
1319621,6000000,1885,18.901,861,46,19.000,0.022,2.436,0.010291,2.023273,2.438426,0.736162
1320295,6000000,1886,14.827,674,45,12.000,0.018,2.343,0.011803,2.043309,2.461068,0.736008
1320836,6000000,1887,11.922,541,45,10.000,0.018,2.656,0.013269,2.065219,2.489212,0.735887
